outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504249.70614048524,5737924.17766814,324.5729964918129,504240.490389564,5737922.4562373115,324.41002218890475
504248.68330161844,5737929.805296793,324.33793274968326,504239.435394728,5737928.2093206905,324.0597931374004
504247.7587823161,5737936.123989369,324.03368983986036,504238.3928721861,5737934.617077284,323.7917456426985
504246.8487514575,5737942.315819147,323.7716648357077,504237.3881755638,5737940.841227781,323.51140850270843
504246.03504013165,5737948.331653269,323.51930621046023,504236.5121105132,5737947.089821539,323.2669413436702
504245.26372316387,5737954.586614542,323.2587492356496,504235.6874771632,5737953.326816514,323.0015234551439
504244.60051584215,5737959.884221553,322.98954087831174,504234.99470339715,5737958.503338971,322.73967741378857
504243.68527739536,5737964.795108485,322.68439117279803,504234.2540905508,5737963.044100621,322.4678340821105
504242.5764426548,5737969.701891637,322.35606769486856,504233.3133449439,5737967.357629127,322.0675061734909
504241.26866175083,5737974.380505477,321.95090147155616,504232.1381202333,5737971.550192145,321.6595492951304
504239.81771665235,5737978.823378294,321.55797490296396,504230.792150141,5737975.463364855,321.33513372018024
504237.83058805397,5737983.423594769,321.20410595475346,504229.1346930109,5737979.60808999,320.8995032651453
504235.6417999861,5737987.992433541,320.7674965016445,504227.1381062356,5737983.81572687,320.572884715119
504233.5107275884,5737992.047901875,320.4424207337519,504225.3207932475,5737987.373529764,320.21491268208194
504231.17535761226,5737996.078142161,320.117005965292,504223.2620965835,5737990.494599155,319.86824453065776
504228.62257885165,5737999.491832425,319.8424913792028,504220.87697151024,5737993.873493239,319.6161171161394
504226.1139576922,5738002.753062774,319.6261892749143,504218.79107566143,5737996.506856928,319.4062517402604
504223.60591082944,5738005.398139434,319.45544352749954,504216.8052356417,5737998.759241259,319.22752980236635
504220.7194071354,5738008.049294576,319.31367441696136,504214.7780583716,5738000.532730853,319.0633242716305
504217.839332126,5738010.262756232,319.1608169405436,504212.5179441652,5738002.132176921,318.9328238470345
504214.95587194647,5738012.016852645,319.0421315925838,504210.1757716784,5738003.606377399,318.84726769887396
504211.8060671484,5738013.600133822,319.01914296489423,504207.9066385513,5738004.780040061,318.81025139358115
504208.4718975445,5738014.847579289,319.0655369000494,504205.50199086475,5738005.651392868,318.8271263762541
504204.9161863359,5738015.808302097,319.1235019715685,504202.9674359963,5738006.325854159,318.8596516488554
504201.13815071987,5738016.342954474,319.1597581246975,504199.9642910605,5738006.843378922,318.913865541103
504196.4472382934,5738016.45583449,319.2142293034178,504196.17740019877,5738007.120979861,319.0128066446198
504190.6054942325,5738016.355672122,319.3285241315514,504190.92238816846,5738007.026689594,319.0890023091158
504184.2667333137,5738016.146173631,319.4423193890474,504184.7572821709,5738006.781475715,319.23277894885183
504178.22932987753,5738015.9373105215,319.53716497586333,504178.8648278441,5738006.433016297,319.2815484784546
504171.95207859116,5738015.510466903,319.6586749652931,504172.70028517384,5738005.9694354525,319.38738715918265
504165.8149944357,5738015.074507577,319.78239138734966,504166.7023822894,5738005.473468299,319.46129252839944
504159.57132651727,5738014.430935528,319.82145565913345,504160.4629446153,5738004.88076553,319.5355298860751
504153.3354467478,5738013.730302481,319.86663193118994,504154.38162125985,5738004.282073554,319.6082338152075
